workout_id,member_id,activity_date,steps,distance_km,very_active_minutes,moderately_active_minutes,light_active_minutes,sedentary_minutes,calories_burned,source
wkt_0006944,mem_6b4e1750e7c2,2026-06-14,8481,10.9,28,13,267,583,3232,synthetic
wkt_0006945,mem_6b4e1750e7c2,2026-06-15,10451,13.22,3,67,227,1018,3225,synthetic
wkt_0006946,mem_6b4e1750e7c2,2026-06-16,13442,14.61,51,38,223,802,2224,synthetic
wkt_0006947,mem_6b4e1750e7c2,2026-06-17,0,0.0,0,0,0,1611,1511,synthetic
wkt_0006948,mem_6b4e1750e7c2,2026-06-18,7500,8.45,0,11,197,629,1342,synthetic
wkt_0006949,mem_6b4e1750e7c2,2026-06-19,11677,11.58,17,40,237,774,2946,synthetic
wkt_0006950,mem_6b4e1750e7c2,2026-06-20,27061,37.15,127,26,268,1108,4190,synthetic
wkt_0006951,mem_6b4e1750e7c2,2026-06-21,5161,6.54,43,15,90,1119,2262,synthetic
wkt_0006952,mem_6b4e1750e7c2,2026-06-22,150,0.23,0,0,7,1368,1669,synthetic
wkt_0006953,mem_6b4e1750e7c2,2026-06-23,5536,7.97,0,0,222,1030,2697,synthetic
wkt_0006954,mem_6b4e1750e7c2,2026-06-24,5178,4.27,0,0,177,1312,2155,synthetic
wkt_0006955,mem_6b4e1750e7c2,2026-06-25,0,0.0,0,0,0,1340,1843,synthetic
wkt_0006956,mem_6b4e1750e7c2,2026-06-26,4939,4.76,0,0,151,1103,1666,synthetic
wkt_0006957,mem_6b4e1750e7c2,2026-06-27,17550,22.43,112,7,107,1311,3364,synthetic
wkt_0006958,mem_6b4e1750e7c2,2026-06-28,4575,5.13,3,5,159,1104,2395,synthetic
wkt_0006959,mem_6b4e1750e7c2,2026-06-29,17351,19.79,98,21,189,1226,3331,synthetic
wkt_0006960,mem_6b4e1750e7c2,2026-06-30,8745,11.76,12,3,294,472,2430,synthetic
wkt_0006961,mem_6b4e1750e7c2,2026-07-01,19194,24.05,68,63,233,1108,2683,synthetic
wkt_0006962,mem_6b4e1750e7c2,2026-07-02,8346,13.22,12,10,199,635,3387,synthetic
wkt_0006963,mem_6b4e1750e7c2,2026-07-03,6346,8.17,0,0,300,1272,1920,synthetic
wkt_0006964,mem_6b4e1750e7c2,2026-07-04,18728,15.63,23,151,193,673,1814,synthetic
wkt_0006965,mem_6b4e1750e7c2,2026-07-05,0,0.0,0,0,0,1377,1801,synthetic
wkt_0006966,mem_6b4e1750e7c2,2026-07-06,0,0.0,0,0,0,1244,1853,synthetic
wkt_0006967,mem_6b4e1750e7c2,2026-07-07,8755,7.39,2,12,275,1106,2135,synthetic
wkt_0006968,mem_6b4e1750e7c2,2026-07-08,10313,11.32,31,28,190,1119,2158,synthetic
wkt_0006969,mem_6b4e1750e7c2,2026-07-09,8723,13.18,4,40,274,765,3143,synthetic
wkt_0006970,mem_6b4e1750e7c2,2026-07-10,0,0.0,0,0,0,1313,2008,synthetic
wkt_0006971,mem_6b4e1750e7c2,2026-07-11,6576,6.92,0,0,278,1310,1698,synthetic
wkt_0006972,mem_6b4e1750e7c2,2026-07-12,0,0.0,0,0,0,1506,2140,synthetic
wkt_0006973,mem_6b4e1750e7c2,2026-07-13,4788,6.24,5,6,151,1300,3177,synthetic
wkt_0006974,mem_6b4e1750e7c2,2026-07-14,1171,1.26,0,0,49,1374,1318,synthetic
wkt_0006975,mem_6b4e1750e7c2,2026-07-15,0,0.0,0,0,0,1389,1810,synthetic
wkt_0006976,mem_6b4e1750e7c2,2026-07-16,6273,7.85,18,11,119,662,3005,synthetic
wkt_0006977,mem_6b4e1750e7c2,2026-07-17,11618,13.96,95,48,166,747,4056,synthetic
wkt_0006978,mem_6b4e1750e7c2,2026-07-18,7766,9.75,3,16,323,803,3142,synthetic
wkt_0006979,mem_6b4e1750e7c2,2026-07-19,9536,10.57,33,10,205,1334,2032,synthetic
wkt_0006980,mem_6b4e1750e7c2,2026-07-20,0,0.0,0,0,0,1351,2134,synthetic
wkt_0006981,mem_6b4e1750e7c2,2026-07-21,5018,4.27,0,0,217,783,2035,synthetic
wkt_0006982,mem_6b4e1750e7c2,2026-07-22,17780,18.22,28,31,394,593,2325,synthetic
wkt_0006983,mem_6b4e1750e7c2,2026-07-23,4067,3.84,0,0,231,696,2043,synthetic
wkt_0006984,mem_6b4e1750e7c2,2026-07-24,2748,2.26,0,0,143,738,1196,synthetic
wkt_0006985,mem_6b4e1750e7c2,2026-07-25,0,0.0,0,0,0,1386,1811,synthetic
wkt_0006986,mem_6b4e1750e7c2,2026-07-26,5470,6.26,0,0,274,1202,1997,synthetic
wkt_0006987,mem_6b4e1750e7c2,2026-07-27,9842,9.23,32,42,176,705,1501,synthetic
wkt_0006988,mem_6b4e1750e7c2,2026-07-28,7434,7.42,0,0,393,902,1925,synthetic
wkt_0006989,mem_6b4e1750e7c2,2026-07-29,11761,11.85,25,16,231,802,2053,synthetic
wkt_0006990,mem_6b4e1750e7c2,2026-07-30,10741,12.22,21,67,212,764,1732,synthetic
wkt_0006991,mem_6b4e1750e7c2,2026-07-31,0,0.0,0,0,0,1325,1547,synthetic
wkt_0006992,mem_6b4e1750e7c2,2026-08-01,0,0.0,0,0,0,1300,1479,synthetic
wkt_0006993,mem_6b4e1750e7c2,2026-08-02,9351,10.42,0,0,427,1076,2273,synthetic
wkt_0006994,mem_6b4e1750e7c2,2026-08-03,11265,15.02,75,28,227,1010,3821,synthetic
wkt_0006995,mem_6b4e1750e7c2,2026-08-04,9802,13.3,6,13,255,769,2764,synthetic
wkt_0006996,mem_6b4e1750e7c2,2026-08-05,12196,17.64,53,4,262,718,2120,synthetic
wkt_0006997,mem_5207b0485a44,2026-06-07,8329,7.25,0,0,320,852,2273,synthetic
wkt_0006998,mem_5207b0485a44,2026-06-08,8969,11.03,6,33,243,1047,3795,synthetic
wkt_0006999,mem_5207b0485a44,2026-06-09,10658,12.78,33,26,250,984,2811,synthetic
wkt_0007000,mem_5207b0485a44,2026-06-10,0,0.0,0,0,0,1287,1574,synthetic
wkt_0007001,mem_5207b0485a44,2026-06-11,2093,2.67,0,10,90,1450,2207,synthetic
wkt_0007002,mem_5207b0485a44,2026-06-12,1894,2.53,0,10,95,1125,2029,synthetic
wkt_0007003,mem_5207b0485a44,2026-06-13,8528,14.04,0,0,349,669,3221,synthetic
wkt_0007004,mem_5207b0485a44,2026-06-14,10849,10.16,62,26,237,772,3572,synthetic
wkt_0007005,mem_5207b0485a44,2026-06-15,10950,11.18,46,23,230,775,1906,synthetic
wkt_0007006,mem_5207b0485a44,2026-06-16,2898,2.73,0,0,174,590,1293,synthetic
wkt_0007007,mem_5207b0485a44,2026-06-17,7744,10.22,3,15,230,775,3152,synthetic
wkt_0007008,mem_5207b0485a44,2026-06-18,13710,19.64,23,36,308,774,2286,synthetic
wkt_0007009,mem_5207b0485a44,2026-06-19,5104,5.88,0,0,293,1139,2087,synthetic
wkt_0007010,mem_5207b0485a44,2026-06-20,12000,13.14,54,6,172,1120,2985,synthetic
wkt_0007011,mem_5207b0485a44,2026-06-21,4165,4.7,0,0,241,651,2298,synthetic
wkt_0007012,mem_5207b0485a44,2026-06-22,6572,6.7,0,0,283,1109,2104,synthetic
wkt_0007013,mem_5207b0485a44,2026-06-23,0,0.0,0,0,0,1503,2164,synthetic
wkt_0007014,mem_5207b0485a44,2026-06-24,2806,2.45,0,0,140,1386,1422,synthetic
wkt_0007015,mem_5207b0485a44,2026-06-25,9482,10.03,0,89,182,704,1462,synthetic
wkt_0007016,mem_5207b0485a44,2026-06-26,9628,9.24,15,38,165,567,1379,synthetic
wkt_0007017,mem_5207b0485a44,2026-06-27,7563,7.23,0,5,362,970,2009,synthetic
wkt_0007018,mem_5207b0485a44,2026-06-28,3945,3.51,1,6,114,1377,1827,synthetic
wkt_0007019,mem_5207b0485a44,2026-06-29,8371,10.58,4,29,336,1146,2369,synthetic
wkt_0007020,mem_5207b0485a44,2026-06-30,0,0.0,0,0,0,1271,2093,synthetic
wkt_0007021,mem_5207b0485a44,2026-07-01,11709,11.01,40,26,174,691,2830,synthetic
wkt_0007022,mem_5207b0485a44,2026-07-02,10123,10.67,43,2,139,1249,1924,synthetic
wkt_0007023,mem_5207b0485a44,2026-07-03,2654,3.7,0,0,137,1304,1984,synthetic
wkt_0007024,mem_5207b0485a44,2026-07-04,2035,1.99,0,0,79,1524,1466,synthetic
wkt_0007025,mem_5207b0485a44,2026-07-05,12146,12.2,52,17,238,650,2147,synthetic
wkt_0007026,mem_5207b0485a44,2026-07-06,0,0.0,0,0,0,1328,1751,synthetic
wkt_0007027,mem_5207b0485a44,2026-07-07,15031,16.33,53,22,252,725,2110,synthetic
wkt_0007028,mem_5207b0485a44,2026-07-08,0,0.0,0,0,0,1258,1606,synthetic
wkt_0007029,mem_5207b0485a44,2026-07-09,14791,16.97,71,8,261,1187,2508,synthetic
wkt_0007030,mem_5207b0485a44,2026-07-10,9051,11.32,7,48,117,1142,1708,synthetic
wkt_0007031,mem_5207b0485a44,2026-07-11,3172,3.32,0,0,136,811,2511,synthetic
wkt_0007032,mem_5207b0485a44,2026-07-12,11185,11.64,62,41,174,717,3137,synthetic
wkt_0007033,mem_5207b0485a44,2026-07-13,5867,7.1,0,0,237,1012,2718,synthetic
wkt_0007034,mem_5207b0485a44,2026-07-14,0,0.0,0,0,0,1341,1894,synthetic
wkt_0007035,mem_5207b0485a44,2026-07-15,0,0.0,0,0,0,1478,1786,synthetic
wkt_0007036,mem_5207b0485a44,2026-07-16,1447,1.73,0,0,62,1335,1899,synthetic
wkt_0007037,mem_5207b0485a44,2026-07-17,8016,9.73,27,13,187,1099,3409,synthetic
wkt_0007038,mem_5207b0485a44,2026-07-18,12597,13.92,0,0,521,452,2176,synthetic
wkt_0007039,mem_5207b0485a44,2026-07-19,16497,19.13,62,29,358,1115,3065,synthetic
wkt_0007040,mem_5207b0485a44,2026-07-20,11592,12.48,0,94,213,627,1674,synthetic
wkt_0007041,mem_5207b0485a44,2026-07-21,0,0.0,0,0,0,1266,1957,synthetic
wkt_0007042,mem_5207b0485a44,2026-07-22,7654,7.46,45,6,64,594,1088,synthetic
wkt_0007043,mem_5207b0485a44,2026-07-23,0,0.0,0,0,0,1490,0,synthetic
wkt_0007044,mem_5207b0485a44,2026-07-24,2151,2.31,0,0,135,755,2271,synthetic
wkt_0007045,mem_5207b0485a44,2026-07-25,10751,10.09,0,0,411,576,2020,synthetic
wkt_0007046,mem_5207b0485a44,2026-07-26,9152,7.7,4,18,229,1264,2037,synthetic
wkt_0007047,mem_5207b0485a44,2026-07-27,4353,5.04,1,5,211,619,2111,synthetic
wkt_0007048,mem_5207b0485a44,2026-07-28,489,0.4,0,0,16,72,671,synthetic
wkt_0007049,mem_5207b0485a44,2026-07-29,172,0.21,0,0,8,1613,1811,synthetic
wkt_0007050,mem_5207b0485a44,2026-07-30,13343,16.37,27,50,338,634,1687,synthetic
wkt_0007051,mem_5207b0485a44,2026-07-31,24193,33.65,82,7,337,1181,3449,synthetic
wkt_0007052,mem_5207b0485a44,2026-08-01,0,0.0,0,0,0,1400,1703,synthetic
wkt_0007053,mem_5207b0485a44,2026-08-02,2570,3.06,0,4,103,1182,1213,synthetic
wkt_0007054,mem_5207b0485a44,2026-08-03,3828,3.05,0,0,140,722,1340,synthetic
wkt_0007055,mem_5207b0485a44,2026-08-04,13941,13.2,10,105,243,1097,3441,synthetic
wkt_0007056,mem_5207b0485a44,2026-08-05,11727,14.84,5,53,252,1191,2769,synthetic
wkt_0007057,mem_36c3509230cf,2026-06-07,4214,4.72,0,0,127,828,2563,synthetic
wkt_0007058,mem_36c3509230cf,2026-06-08,3598,3.01,0,0,178,767,1429,synthetic
wkt_0007059,mem_36c3509230cf,2026-06-09,9954,10.7,0,0,268,643,2241,synthetic
wkt_0007060,mem_36c3509230cf,2026-06-10,14086,15.19,16,72,209,1116,3557,synthetic
wkt_0007061,mem_36c3509230cf,2026-06-11,6985,8.24,0,0,0,1546,2918,synthetic
wkt_0007062,mem_36c3509230cf,2026-06-12,0,0.0,0,0,0,1648,1618,synthetic
wkt_0007063,mem_36c3509230cf,2026-06-13,132,0.15,0,0,10,1610,1696,synthetic
wkt_0007064,mem_36c3509230cf,2026-06-14,7837,6.82,22,15,125,714,2155,synthetic
wkt_0007065,mem_36c3509230cf,2026-06-15,20226,20.62,80,13,211,1250,2134,synthetic
wkt_0007066,mem_36c3509230cf,2026-06-16,10587,11.2,2,31,272,1192,3571,synthetic
wkt_0007067,mem_36c3509230cf,2026-06-17,0,0.0,0,0,0,1473,1316,synthetic
wkt_0007068,mem_36c3509230cf,2026-06-18,12945,11.01,30,13,225,1308,1716,synthetic
wkt_0007069,mem_36c3509230cf,2026-06-19,5063,5.38,23,3,113,785,1991,synthetic
wkt_0007070,mem_36c3509230cf,2026-06-20,14835,17.16,0,7,544,828,3129,synthetic
wkt_0007071,mem_36c3509230cf,2026-06-21,9594,13.08,9,3,213,1029,2948,synthetic
wkt_0007072,mem_36c3509230cf,2026-06-22,3049,4.15,0,0,142,1156,2649,synthetic
wkt_0007073,mem_36c3509230cf,2026-06-23,5199,7.94,0,0,250,1326,2948,synthetic
wkt_0007074,mem_36c3509230cf,2026-06-24,3701,5.32,0,10,216,773,2500,synthetic
wkt_0007075,mem_36c3509230cf,2026-06-25,0,0.0,0,0,0,1523,1921,synthetic
wkt_0007076,mem_36c3509230cf,2026-06-26,12772,16.93,11,75,290,417,3222,synthetic
wkt_0007077,mem_36c3509230cf,2026-06-27,8981,9.47,1,27,301,807,2405,synthetic
wkt_0007078,mem_36c3509230cf,2026-06-28,10250,12.31,18,4,231,1207,2423,synthetic
wkt_0007079,mem_36c3509230cf,2026-06-29,0,0.0,0,0,0,1425,2261,synthetic
wkt_0007080,mem_36c3509230cf,2026-06-30,12515,15.12,70,15,195,1014,2910,synthetic
wkt_0007081,mem_36c3509230cf,2026-07-01,6346,7.07,0,10,220,750,3455,synthetic
wkt_0007082,mem_36c3509230cf,2026-07-02,6376,7.43,0,0,323,492,1771,synthetic
wkt_0007083,mem_36c3509230cf,2026-07-03,6206,6.18,0,0,283,600,1785,synthetic
wkt_0007084,mem_36c3509230cf,2026-07-04,14587,18.53,38,14,326,1054,3171,synthetic
wkt_0007085,mem_36c3509230cf,2026-07-05,6609,5.78,0,0,296,707,2721,synthetic
wkt_0007086,mem_36c3509230cf,2026-07-06,13337,14.01,63,22,255,968,2502,synthetic
wkt_0007087,mem_36c3509230cf,2026-07-07,6278,7.93,4,5,286,1087,2006,synthetic
wkt_0007088,mem_36c3509230cf,2026-07-08,6621,6.41,0,0,338,779,2091,synthetic
wkt_0007089,mem_36c3509230cf,2026-07-09,16372,19.97,108,4,240,1211,3139,synthetic
wkt_0007090,mem_36c3509230cf,2026-07-10,8201,8.88,0,9,365,1170,2266,synthetic
wkt_0007091,mem_36c3509230cf,2026-07-11,12829,15.2,42,16,277,637,2354,synthetic
wkt_0007092,mem_36c3509230cf,2026-07-12,4785,6.25,0,0,116,1512,1895,synthetic
wkt_0007093,mem_36c3509230cf,2026-07-13,9832,12.58,24,100,107,1051,3199,synthetic
wkt_0007094,mem_36c3509230cf,2026-07-14,13740,14.05,49,17,285,644,2257,synthetic
wkt_0007095,mem_36c3509230cf,2026-07-15,2898,3.73,8,6,53,225,804,synthetic
wkt_0007096,mem_36c3509230cf,2026-07-16,9872,9.81,12,23,259,655,2404,synthetic
wkt_0007097,mem_36c3509230cf,2026-07-17,5479,5.01,1,7,269,482,2085,synthetic
wkt_0007098,mem_36c3509230cf,2026-07-18,5935,6.14,7,9,150,1138,2888,synthetic
wkt_0007099,mem_36c3509230cf,2026-07-19,3913,3.81,0,0,192,1353,1909,synthetic
wkt_0007100,mem_36c3509230cf,2026-07-20,3097,2.67,0,0,190,631,1377,synthetic
wkt_0007101,mem_36c3509230cf,2026-07-21,5928,5.92,8,25,156,1425,1709,synthetic
wkt_0007102,mem_36c3509230cf,2026-07-22,10348,11.72,67,24,145,818,2615,synthetic
wkt_0007103,mem_36c3509230cf,2026-07-23,0,0.0,0,0,0,42,59,synthetic
wkt_0007104,mem_36c3509230cf,2026-07-24,8738,9.54,0,0,358,947,2113,synthetic
wkt_0007105,mem_36c3509230cf,2026-07-25,4287,3.65,1,20,168,829,2416,synthetic
wkt_0007106,mem_36c3509230cf,2026-07-26,11780,11.68,9,45,288,587,2158,synthetic
wkt_0007107,mem_36c3509230cf,2026-07-27,18079,17.57,63,35,294,668,1987,synthetic
wkt_0007108,mem_36c3509230cf,2026-07-28,12864,11.32,110,6,264,1080,4358,synthetic
wkt_0007109,mem_36c3509230cf,2026-07-29,0,0.0,0,0,0,1314,2224,synthetic
wkt_0007110,mem_36c3509230cf,2026-07-30,0,0.0,0,0,0,1231,1781,synthetic
wkt_0007111,mem_36c3509230cf,2026-07-31,1805,2.17,0,0,68,1306,1993,synthetic
wkt_0007112,mem_36c3509230cf,2026-08-01,0,0.0,0,0,0,1369,2299,synthetic
wkt_0007113,mem_36c3509230cf,2026-08-02,7639,10.28,71,17,180,690,4156,synthetic
wkt_0007114,mem_36c3509230cf,2026-08-03,0,0.0,0,0,0,1519,1597,synthetic
wkt_0007115,mem_36c3509230cf,2026-08-04,18355,26.11,75,12,188,1239,3414,synthetic
wkt_0007116,mem_36c3509230cf,2026-08-05,3208,3.84,0,0,120,622,2072,synthetic
wkt_0007117,mem_787857599fb2,2026-06-07,5181,6.05,0,0,270,1333,1756,synthetic
wkt_0007118,mem_787857599fb2,2026-06-08,1430,1.61,0,0,73,716,2189,synthetic
wkt_0007119,mem_787857599fb2,2026-06-09,4370,4.46,0,12,161,678,1448,synthetic
wkt_0007120,mem_787857599fb2,2026-06-10,3788,4.57,3,8,186,765,1496,synthetic
wkt_0007121,mem_787857599fb2,2026-06-11,10904,11.77,13,40,222,913,3271,synthetic
wkt_0007122,mem_787857599fb2,2026-06-12,0,0.0,0,0,0,1340,1786,synthetic
wkt_0007123,mem_787857599fb2,2026-06-13,7610,8.4,17,8,211,711,1414,synthetic
wkt_0007124,mem_787857599fb2,2026-06-14,6181,7.55,7,9,177,1157,2647,synthetic
wkt_0007125,mem_787857599fb2,2026-06-15,12255,16.56,25,7,220,949,3401,synthetic
wkt_0007126,mem_787857599fb2,2026-06-16,4226,5.89,44,14,79,1298,2724,synthetic
wkt_0007127,mem_787857599fb2,2026-06-17,8231,9.62,36,12,162,734,1289,synthetic
wkt_0007128,mem_787857599fb2,2026-06-18,16889,16.4,50,8,206,1273,2881,synthetic
wkt_0007129,mem_787857599fb2,2026-06-19,10096,12.52,11,14,380,648,2509,synthetic
wkt_0007130,mem_787857599fb2,2026-06-20,7531,10.04,25,14,163,1078,2236,synthetic
wkt_0007131,mem_787857599fb2,2026-06-21,7587,6.87,0,0,347,691,1510,synthetic
wkt_0007132,mem_787857599fb2,2026-06-22,3088,3.77,1,6,96,1443,2198,synthetic
wkt_0007133,mem_787857599fb2,2026-06-23,5395,5.82,14,3,256,1064,1713,synthetic
wkt_0007134,mem_787857599fb2,2026-06-24,7313,8.33,0,14,170,1318,2675,synthetic
wkt_0007135,mem_787857599fb2,2026-06-25,7123,8.08,0,0,338,956,1736,synthetic
wkt_0007136,mem_787857599fb2,2026-06-26,14585,16.85,37,45,256,1056,3207,synthetic
wkt_0007137,mem_787857599fb2,2026-06-27,13517,15.88,50,17,319,503,2172,synthetic
wkt_0007138,mem_787857599fb2,2026-06-28,1455,1.38,10,0,16,1322,2285,synthetic
wkt_0007139,mem_787857599fb2,2026-06-29,3539,3.81,0,0,96,874,1812,synthetic
wkt_0007140,mem_787857599fb2,2026-06-30,8714,14.95,29,4,230,900,3543,synthetic
wkt_0007141,mem_787857599fb2,2026-07-01,6763,9.24,30,1,144,1198,2726,synthetic
wkt_0007142,mem_787857599fb2,2026-07-02,2477,2.65,0,0,112,1311,1559,synthetic
wkt_0007143,mem_787857599fb2,2026-07-03,0,0.0,0,0,0,1584,2364,synthetic
wkt_0007144,mem_787857599fb2,2026-07-04,19170,34.26,93,17,238,1240,4392,synthetic
wkt_0007145,mem_787857599fb2,2026-07-05,4102,5.39,0,0,219,718,2585,synthetic
wkt_0007146,mem_787857599fb2,2026-07-06,0,0.0,0,0,0,1455,1934,synthetic
wkt_0007147,mem_787857599fb2,2026-07-07,5438,6.77,3,8,223,632,2241,synthetic
wkt_0007148,mem_787857599fb2,2026-07-08,6280,6.36,0,0,252,1249,2910,synthetic
wkt_0007149,mem_787857599fb2,2026-07-09,9884,10.59,72,21,194,818,4351,synthetic
wkt_0007150,mem_787857599fb2,2026-07-10,5577,7.2,23,8,131,567,2604,synthetic
wkt_0007151,mem_787857599fb2,2026-07-11,14091,15.89,41,19,197,1011,1722,synthetic
wkt_0007152,mem_787857599fb2,2026-07-12,8703,9.09,0,5,284,733,1482,synthetic
wkt_0007153,mem_787857599fb2,2026-07-13,4892,4.23,0,0,228,1097,2011,synthetic
wkt_0007154,mem_787857599fb2,2026-07-14,9891,12.88,93,12,165,762,3447,synthetic
wkt_0007155,mem_787857599fb2,2026-07-15,17773,20.91,81,18,263,620,2184,synthetic
wkt_0007156,mem_787857599fb2,2026-07-16,11497,12.45,11,3,312,505,2340,synthetic
wkt_0007157,mem_787857599fb2,2026-07-17,9957,10.16,14,14,332,1147,2166,synthetic
wkt_0007158,mem_787857599fb2,2026-07-18,18551,27.09,60,15,309,960,3361,synthetic
wkt_0007159,mem_787857599fb2,2026-07-19,9253,9.76,69,25,126,772,2827,synthetic
wkt_0007160,mem_787857599fb2,2026-07-20,8020,6.99,9,19,273,763,2856,synthetic
wkt_0007161,mem_787857599fb2,2026-07-21,0,0.0,0,0,0,1601,2171,synthetic
wkt_0007162,mem_787857599fb2,2026-07-22,4262,4.62,0,0,341,1256,1561,synthetic
wkt_0007163,mem_787857599fb2,2026-07-23,1871,1.66,0,0,111,1270,1258,synthetic
wkt_0007164,mem_787857599fb2,2026-07-24,4,0.0,0,0,1,1638,1674,synthetic
wkt_0007165,mem_787857599fb2,2026-07-25,6121,8.2,0,0,270,1011,3152,synthetic
wkt_0007166,mem_787857599fb2,2026-07-26,4387,5.14,0,0,265,1381,1539,synthetic
wkt_0007167,mem_787857599fb2,2026-07-27,0,0.0,0,0,0,1555,0,synthetic
wkt_0007168,mem_787857599fb2,2026-07-28,0,0.0,0,0,0,1496,1551,synthetic
wkt_0007169,mem_787857599fb2,2026-07-29,3821,3.52,0,0,167,703,1433,synthetic
wkt_0007170,mem_787857599fb2,2026-07-30,0,0.0,0,0,0,1245,1984,synthetic
wkt_0007171,mem_787857599fb2,2026-07-31,6823,7.73,0,0,142,1420,2114,synthetic
wkt_0007172,mem_787857599fb2,2026-08-01,6429,10.44,0,0,226,657,3266,synthetic
wkt_0007173,mem_787857599fb2,2026-08-02,7726,9.65,2,27,256,1366,2104,synthetic
wkt_0007174,mem_787857599fb2,2026-08-03,0,0.0,0,0,0,1460,2159,synthetic
wkt_0007175,mem_787857599fb2,2026-08-04,1261,1.49,0,0,69,501,788,synthetic
wkt_0007176,mem_787857599fb2,2026-08-05,13973,17.69,69,33,309,1098,2718,synthetic
wkt_0007177,mem_9e6d92f6fe02,2026-06-07,6784,7.76,5,16,232,1052,1731,synthetic
wkt_0007178,mem_9e6d92f6fe02,2026-06-08,0,0.0,0,0,0,1465,1496,synthetic
wkt_0007179,mem_9e6d92f6fe02,2026-06-09,10440,14.85,32,11,155,1369,2697,synthetic
wkt_0007180,mem_9e6d92f6fe02,2026-06-10,10456,11.52,112,6,263,992,4357,synthetic
wkt_0007181,mem_9e6d92f6fe02,2026-06-11,1212,1.48,0,0,39,193,538,synthetic
wkt_0007182,mem_9e6d92f6fe02,2026-06-12,7235,9.14,19,22,229,1279,1580,synthetic
wkt_0007183,mem_9e6d92f6fe02,2026-06-13,3860,3.58,6,10,49,52,691,synthetic
wkt_0007184,mem_9e6d92f6fe02,2026-06-14,25774,30.4,113,60,275,487,4362,synthetic
wkt_0007185,mem_9e6d92f6fe02,2026-06-15,6968,6.3,0,0,229,723,3295,synthetic
wkt_0007186,mem_9e6d92f6fe02,2026-06-16,9606,12.65,80,17,204,770,4069,synthetic
wkt_0007187,mem_9e6d92f6fe02,2026-06-17,5859,6.77,7,21,123,523,1896,synthetic
wkt_0007188,mem_9e6d92f6fe02,2026-06-18,847,0.94,0,0,15,201,195,synthetic
wkt_0007189,mem_9e6d92f6fe02,2026-06-19,7624,10.77,21,1,117,826,1690,synthetic
wkt_0007190,mem_9e6d92f6fe02,2026-06-20,9774,14.16,57,4,121,1081,3216,synthetic
wkt_0007191,mem_9e6d92f6fe02,2026-06-21,13428,17.14,29,91,129,749,1518,synthetic
wkt_0007192,mem_9e6d92f6fe02,2026-06-22,6083,7.7,0,30,190,755,3362,synthetic
wkt_0007193,mem_9e6d92f6fe02,2026-06-23,1950,3.12,43,0,0,1596,2378,synthetic
wkt_0007194,mem_9e6d92f6fe02,2026-06-24,0,0.0,0,0,0,1477,0,synthetic
wkt_0007195,mem_9e6d92f6fe02,2026-06-25,18411,22.8,65,2,238,1189,3356,synthetic
wkt_0007196,mem_9e6d92f6fe02,2026-06-26,8692,10.12,0,0,221,1200,2747,synthetic
wkt_0007197,mem_9e6d92f6fe02,2026-06-27,14134,13.13,55,13,218,690,2364,synthetic
wkt_0007198,mem_9e6d92f6fe02,2026-06-28,10258,12.31,28,14,237,523,3516,synthetic
wkt_0007199,mem_9e6d92f6fe02,2026-06-29,13277,12.23,19,38,234,532,2335,synthetic
wkt_0007200,mem_9e6d92f6fe02,2026-06-30,3856,3.81,0,0,199,650,1262,synthetic
wkt_0007201,mem_9e6d92f6fe02,2026-07-01,16077,14.46,36,15,279,595,2766,synthetic
wkt_0007202,mem_9e6d92f6fe02,2026-07-02,3129,3.78,0,0,143,1406,1462,synthetic
wkt_0007203,mem_9e6d92f6fe02,2026-07-03,0,0.0,0,0,0,1315,0,synthetic
wkt_0007204,mem_9e6d92f6fe02,2026-07-04,11525,10.56,1,11,422,1114,2881,synthetic
wkt_0007205,mem_9e6d92f6fe02,2026-07-05,0,0.0,0,0,0,1239,0,synthetic
wkt_0007206,mem_9e6d92f6fe02,2026-07-06,8383,11.94,0,6,297,982,2417,synthetic
wkt_0007207,mem_9e6d92f6fe02,2026-07-07,3085,3.93,1,1,132,798,1166,synthetic
wkt_0007208,mem_9e6d92f6fe02,2026-07-08,1198,1.27,0,0,59,1445,1602,synthetic
wkt_0007209,mem_9e6d92f6fe02,2026-07-09,0,0.0,0,0,0,1317,1748,synthetic
wkt_0007210,mem_9e6d92f6fe02,2026-07-10,10285,11.53,19,4,179,1060,2720,synthetic
wkt_0007211,mem_9e6d92f6fe02,2026-07-11,2823,3.06,0,0,179,1124,2288,synthetic
wkt_0007212,mem_9e6d92f6fe02,2026-07-12,2958,2.94,0,0,167,1215,1468,synthetic
wkt_0007213,mem_9e6d92f6fe02,2026-07-13,15,0.02,0,0,2,0,261,synthetic
wkt_0007214,mem_9e6d92f6fe02,2026-07-14,1422,1.59,0,0,43,774,1435,synthetic
wkt_0007215,mem_9e6d92f6fe02,2026-07-15,16313,21.24,232,56,161,397,4135,synthetic
wkt_0007216,mem_9e6d92f6fe02,2026-07-16,4,0.0,0,0,1,1288,1207,synthetic
wkt_0007217,mem_9e6d92f6fe02,2026-07-17,15623,16.41,55,22,239,1068,2683,synthetic
wkt_0007218,mem_9e6d92f6fe02,2026-07-18,12692,13.42,45,11,234,1199,2886,synthetic
wkt_0007219,mem_9e6d92f6fe02,2026-07-19,6307,7.15,0,0,0,1292,2779,synthetic
wkt_0007220,mem_9e6d92f6fe02,2026-07-20,5448,4.62,1,13,186,1156,1931,synthetic
