offer_id,application_id,borrower_id,lender_id,offered_amount,apr,term_months,offer_date,status
off_0144e010faa2,app_5c056ef954d3,brw_5d724cb0b9a9,lnd_2e2adcc3d662,4852.06,0.1877,48,2026-08-12,declined
off_e86aafcc04bf,app_5c056ef954d3,brw_5d724cb0b9a9,lnd_abf7ad1fc508,5134.35,0.2241,60,2026-08-13,declined
off_b4ff55fe2b3e,app_8ee372a251da,brw_baafc71bc0ba,lnd_eb741dcfd1a0,17430.79,0.1002,36,2026-08-29,accepted
off_83e4a3e5f8b1,app_8ee372a251da,brw_baafc71bc0ba,lnd_54a37531f7e5,17567.75,0.1095,24,2026-08-31,declined
off_a7c1f0d90ca6,app_8ee372a251da,brw_baafc71bc0ba,lnd_5201a46cec3a,15294.34,0.1403,12,2026-08-29,declined
off_0262037e6655,app_8ee372a251da,brw_baafc71bc0ba,lnd_68d1bb39a009,16037.98,0.1318,36,2026-08-28,declined
off_1a53d6416678,app_8ee372a251da,brw_baafc71bc0ba,lnd_f0806e150f18,14193.04,0.1202,60,2026-08-30,declined
off_7a589706c0ca,app_8ee372a251da,brw_baafc71bc0ba,lnd_abf7ad1fc508,15438.84,0.2238,60,2026-08-30,declined
off_7eea3b531a41,app_8ee372a251da,brw_baafc71bc0ba,lnd_40648b57da4a,17897.85,0.2292,36,2026-08-28,declined
off_b14466fbda00,app_c5ff29ef693c,brw_afe80bb116a6,lnd_eb741dcfd1a0,12104.51,0.1427,24,2026-08-14,declined
off_1509db297bab,app_c5ff29ef693c,brw_afe80bb116a6,lnd_54a37531f7e5,10009.74,0.0814,36,2026-08-14,declined
off_9c94a39cf674,app_c5ff29ef693c,brw_afe80bb116a6,lnd_f0806e150f18,10249.68,0.1815,36,2026-08-13,declined
off_dc4f93e75b26,app_c5ff29ef693c,brw_afe80bb116a6,lnd_abf7ad1fc508,11457.77,0.3039,60,2026-08-11,declined
off_b87f1bef2245,app_8fc93270f496,brw_dec34408805c,lnd_2e2adcc3d662,17721.3,0.1729,24,2026-06-10,declined
off_7ab283a52b02,app_8fc93270f496,brw_dec34408805c,lnd_abf7ad1fc508,16235.05,0.2281,60,2026-06-13,declined
off_b2d7f0badb1c,app_8fc93270f496,brw_dec34408805c,lnd_40648b57da4a,20272.71,0.2136,48,2026-06-10,declined
off_69dd9757c375,app_bffe95c4ca95,brw_dec34408805c,lnd_68d1bb39a009,19747.21,0.1422,48,2026-06-19,declined
off_f225fe2a3bab,app_bffe95c4ca95,brw_dec34408805c,lnd_2e2adcc3d662,20437.16,0.1739,36,2026-06-21,declined
off_85441d72393f,app_bffe95c4ca95,brw_dec34408805c,lnd_f0806e150f18,21327.48,0.1749,36,2026-06-20,declined
off_9c02b2e955b2,app_85ffe766ee1c,brw_dec34408805c,lnd_68d1bb39a009,26248.79,0.1829,60,2026-08-26,declined
off_7bc73ba00ab4,app_85ffe766ee1c,brw_dec34408805c,lnd_2e2adcc3d662,29483.09,0.1881,12,2026-08-28,declined
off_235a793d6ed3,app_85ffe766ee1c,brw_dec34408805c,lnd_f0806e150f18,26582.94,0.1684,48,2026-08-27,declined
off_92678b00b206,app_85ffe766ee1c,brw_dec34408805c,lnd_abf7ad1fc508,29477.73,0.2928,24,2026-08-29,declined
off_65e1218208e6,app_85ffe766ee1c,brw_dec34408805c,lnd_40648b57da4a,30765.96,0.2148,60,2026-08-26,declined
off_a59d5a2af689,app_c8bfcd177838,brw_c3aeccd4db1e,lnd_ebd3fcc47db6,17301.3,0.0743,60,2026-05-26,accepted
off_e2ec5642ce53,app_c8bfcd177838,brw_c3aeccd4db1e,lnd_035d3bde8267,17085.41,0.0758,48,2026-05-28,declined
off_d4db7a8fa19b,app_c8bfcd177838,brw_c3aeccd4db1e,lnd_2e2adcc3d662,17298.76,0.1528,24,2026-05-29,declined
off_e5992b861f00,app_c8bfcd177838,brw_c3aeccd4db1e,lnd_f0806e150f18,20687.53,0.1839,60,2026-05-29,declined
off_0dd4ee29ab72,app_c8bfcd177838,brw_c3aeccd4db1e,lnd_abf7ad1fc508,19241.73,0.2214,48,2026-05-28,declined
off_6c70ebf16dc6,app_c8bfcd177838,brw_c3aeccd4db1e,lnd_40648b57da4a,21414.34,0.2771,36,2026-05-27,declined
off_6a651d1761c4,app_278d3df59f3b,brw_c3aeccd4db1e,lnd_ebd3fcc47db6,9447.02,0.0906,12,2026-06-02,declined
off_cfcf1681983a,app_278d3df59f3b,brw_c3aeccd4db1e,lnd_035d3bde8267,11653.66,0.0765,48,2026-06-03,accepted
off_bc794a769381,app_278d3df59f3b,brw_c3aeccd4db1e,lnd_54a37531f7e5,9800.78,0.1138,24,2026-06-04,declined
off_2c195ea22990,app_278d3df59f3b,brw_c3aeccd4db1e,lnd_5201a46cec3a,11672.53,0.1338,36,2026-06-03,declined
off_1090fbc3d43e,app_278d3df59f3b,brw_c3aeccd4db1e,lnd_68d1bb39a009,10319.0,0.1398,24,2026-06-02,declined
off_a1bf90cf451f,app_278d3df59f3b,brw_c3aeccd4db1e,lnd_f0806e150f18,9679.98,0.1754,36,2026-06-02,declined
off_48c183880425,app_278d3df59f3b,brw_c3aeccd4db1e,lnd_abf7ad1fc508,10864.4,0.29,60,2026-06-02,declined
off_8a27ee54911b,app_41964332e8f0,brw_9174a3d870bc,lnd_68d1bb39a009,6604.44,0.188,36,2026-09-03,declined
off_88a7c84bda6e,app_41964332e8f0,brw_9174a3d870bc,lnd_2e2adcc3d662,7196.68,0.1603,36,2026-09-02,declined
off_dddd22148e33,app_41964332e8f0,brw_9174a3d870bc,lnd_f0806e150f18,6263.91,0.1596,48,2026-09-03,declined
off_2736e938a611,app_41964332e8f0,brw_9174a3d870bc,lnd_abf7ad1fc508,7296.23,0.2399,60,2026-09-02,declined
off_86eb0fa13841,app_41964332e8f0,brw_9174a3d870bc,lnd_40648b57da4a,7010.88,0.2845,36,2026-08-31,accepted
off_d613c920ea04,app_b0f6e7348e04,brw_9174a3d870bc,lnd_68d1bb39a009,6497.96,0.1353,36,2026-08-25,declined
off_4058882d0f36,app_b0f6e7348e04,brw_9174a3d870bc,lnd_2e2adcc3d662,8037.06,0.1432,36,2026-08-23,declined
off_0ed7a95b8e5d,app_b0f6e7348e04,brw_9174a3d870bc,lnd_f0806e150f18,8392.1,0.178,24,2026-08-25,declined
off_f9a1dc2b5acd,app_b0f6e7348e04,brw_9174a3d870bc,lnd_abf7ad1fc508,8337.4,0.253,36,2026-08-25,declined
off_d7ae1052f463,app_b0f6e7348e04,brw_9174a3d870bc,lnd_40648b57da4a,7462.91,0.3428,36,2026-08-25,declined
off_239dbd84d65d,app_6019132dbda0,brw_9174a3d870bc,lnd_68d1bb39a009,25313.26,0.2094,36,2026-08-31,declined
off_d1521c637bf7,app_6019132dbda0,brw_9174a3d870bc,lnd_2e2adcc3d662,20158.2,0.1814,48,2026-08-30,accepted
off_5b1b03a13786,app_6019132dbda0,brw_9174a3d870bc,lnd_f0806e150f18,25243.02,0.1313,36,2026-08-29,declined
off_f6c10b483d83,app_6019132dbda0,brw_9174a3d870bc,lnd_abf7ad1fc508,21828.96,0.2781,48,2026-08-31,declined
off_71aed2657295,app_6019132dbda0,brw_9174a3d870bc,lnd_40648b57da4a,22084.41,0.253,48,2026-08-31,declined
off_0782c9b6e35a,app_7a2c4f06ddc1,brw_2388f2ee2b68,lnd_5201a46cec3a,35679.35,0.1485,36,2025-04-12,accepted
off_dade8145c914,app_7a2c4f06ddc1,brw_2388f2ee2b68,lnd_68d1bb39a009,34200.32,0.1723,36,2025-04-10,declined
off_ff9895a1818f,app_7a2c4f06ddc1,brw_2388f2ee2b68,lnd_2e2adcc3d662,30945.34,0.1595,36,2025-04-12,declined
off_0d5cd0268230,app_7a2c4f06ddc1,brw_2388f2ee2b68,lnd_f0806e150f18,39381.46,0.1589,60,2025-04-12,declined
off_eed0ed8aa973,app_7a2c4f06ddc1,brw_2388f2ee2b68,lnd_abf7ad1fc508,34135.03,0.3127,24,2025-04-10,declined
off_1931fc1b39ae,app_9255d45c6f46,brw_66ebd6d20b97,lnd_68d1bb39a009,14359.27,0.1738,36,2026-02-17,accepted
off_937ddedaa5d4,app_9255d45c6f46,brw_66ebd6d20b97,lnd_f0806e150f18,14046.07,0.1908,12,2026-02-16,declined
off_0521aaa8e347,app_9255d45c6f46,brw_66ebd6d20b97,lnd_abf7ad1fc508,12797.06,0.2325,60,2026-02-16,declined
off_2aee2d22d1a3,app_9255d45c6f46,brw_66ebd6d20b97,lnd_40648b57da4a,15067.1,0.2482,12,2026-02-17,declined
off_fdd043c4a006,app_8465ef0fab58,brw_241e2c3a8bdf,lnd_68d1bb39a009,6764.33,0.1407,60,2026-02-04,declined
off_76c4fe149f95,app_8465ef0fab58,brw_241e2c3a8bdf,lnd_2e2adcc3d662,7843.58,0.1653,48,2026-02-06,declined
off_9d171337e42b,app_8465ef0fab58,brw_241e2c3a8bdf,lnd_f0806e150f18,7771.19,0.1332,36,2026-02-03,declined
off_632ac3b0d7c2,app_8465ef0fab58,brw_241e2c3a8bdf,lnd_40648b57da4a,7386.93,0.2753,48,2026-02-06,accepted
off_c768afbbdfbf,app_cf22d61975f9,brw_34770d4741b1,lnd_eb741dcfd1a0,1305.34,0.1493,60,2025-08-30,declined
off_ab01448aa072,app_cf22d61975f9,brw_34770d4741b1,lnd_54a37531f7e5,1221.77,0.1203,60,2025-08-29,accepted
off_b8154afbd638,app_cf22d61975f9,brw_34770d4741b1,lnd_5201a46cec3a,1329.61,0.1174,48,2025-08-29,declined
off_3fb9586e9dd8,app_cf22d61975f9,brw_34770d4741b1,lnd_2e2adcc3d662,1027.49,0.2202,36,2025-08-31,declined
off_04b0effcd4a8,app_cf22d61975f9,brw_34770d4741b1,lnd_f0806e150f18,1083.74,0.1452,36,2025-08-30,declined
off_3deb131c2c3a,app_cf22d61975f9,brw_34770d4741b1,lnd_40648b57da4a,1039.01,0.2372,36,2025-08-29,declined
off_8c50d85ec2cb,app_c67a2c5fb4d1,brw_34770d4741b1,lnd_eb741dcfd1a0,27478.43,0.0909,60,2025-11-29,declined
off_430fd398b492,app_c67a2c5fb4d1,brw_34770d4741b1,lnd_5201a46cec3a,27243.48,0.109,36,2025-11-29,declined
off_61b989c94069,app_c67a2c5fb4d1,brw_34770d4741b1,lnd_68d1bb39a009,30309.07,0.1602,48,2025-12-01,accepted
off_89fcd797c333,app_c67a2c5fb4d1,brw_34770d4741b1,lnd_abf7ad1fc508,25918.37,0.2681,24,2025-12-01,declined
off_8e548d171945,app_c67a2c5fb4d1,brw_34770d4741b1,lnd_40648b57da4a,26963.18,0.3451,60,2025-12-01,declined
off_4e92a437f15f,app_c2001eb937e7,brw_34770d4741b1,lnd_eb741dcfd1a0,2176.96,0.0998,12,2026-07-29,declined
off_47846ef1a4ae,app_c2001eb937e7,brw_34770d4741b1,lnd_54a37531f7e5,2515.81,0.1317,12,2026-07-30,declined
off_c79081d30f39,app_c2001eb937e7,brw_34770d4741b1,lnd_5201a46cec3a,2573.53,0.1382,24,2026-07-31,declined
off_a2f9d6e16c0a,app_c2001eb937e7,brw_34770d4741b1,lnd_68d1bb39a009,2422.31,0.1598,48,2026-08-01,declined
off_661675e96bb3,app_c2001eb937e7,brw_34770d4741b1,lnd_2e2adcc3d662,2468.56,0.158,48,2026-07-29,declined
off_ae5d21ae3503,app_c2001eb937e7,brw_34770d4741b1,lnd_f0806e150f18,2477.48,0.1282,36,2026-07-29,accepted
off_a760635e8d60,app_c2001eb937e7,brw_34770d4741b1,lnd_abf7ad1fc508,2054.95,0.231,36,2026-07-30,declined
off_347fff67d2c8,app_c2001eb937e7,brw_34770d4741b1,lnd_40648b57da4a,2540.27,0.3123,36,2026-08-01,declined
off_d28ff4e219d3,app_c2eae6296afb,brw_d5503d90d724,lnd_eb741dcfd1a0,10476.36,0.1241,24,2026-09-07,declined
off_f2db6aea0247,app_c2eae6296afb,brw_d5503d90d724,lnd_54a37531f7e5,8703.88,0.1308,48,2026-09-06,declined
off_6e37654f5ebe,app_c2eae6296afb,brw_d5503d90d724,lnd_5201a46cec3a,9852.43,0.1365,36,2026-09-09,accepted
off_f6cbe5372ae9,app_c2eae6296afb,brw_d5503d90d724,lnd_68d1bb39a009,8781.1,0.1526,36,2026-09-08,declined
off_6e88d987c47c,app_c2eae6296afb,brw_d5503d90d724,lnd_2e2adcc3d662,9902.64,0.2271,24,2026-09-06,declined
off_1af83e3c9073,app_c2eae6296afb,brw_d5503d90d724,lnd_abf7ad1fc508,9489.25,0.3455,12,2026-09-06,declined
off_6c84eeecff45,app_545fdf460935,brw_75faa4781506,lnd_2e2adcc3d662,26517.82,0.2054,36,2026-07-16,declined
off_51fc01a65730,app_545fdf460935,brw_75faa4781506,lnd_f0806e150f18,25119.48,0.147,36,2026-07-19,declined
off_80bd1ca49bff,app_545fdf460935,brw_75faa4781506,lnd_abf7ad1fc508,24118.12,0.2437,48,2026-07-17,accepted
off_ee39fdc1c2cf,app_545fdf460935,brw_75faa4781506,lnd_40648b57da4a,24795.32,0.3264,60,2026-07-19,declined
off_4fb103bdf2db,app_8afb7a3c9c01,brw_27e5750eaf61,lnd_68d1bb39a009,15536.77,0.1313,48,2026-03-08,declined
off_ab4f8561681b,app_8afb7a3c9c01,brw_27e5750eaf61,lnd_2e2adcc3d662,14464.65,0.2251,24,2026-03-08,declined
off_7ae070c88d3c,app_8afb7a3c9c01,brw_27e5750eaf61,lnd_f0806e150f18,14459.73,0.1504,12,2026-03-10,declined
off_00a552b74afb,app_8afb7a3c9c01,brw_27e5750eaf61,lnd_abf7ad1fc508,17394.41,0.3387,24,2026-03-09,declined
off_9e549e377739,app_8afb7a3c9c01,brw_27e5750eaf61,lnd_40648b57da4a,15681.11,0.3506,24,2026-03-10,declined
off_8791128c38f8,app_16e40bd67dd5,brw_003712a6c72a,lnd_68d1bb39a009,12278.66,0.1767,36,2025-12-03,declined
off_7905936ecb63,app_16e40bd67dd5,brw_003712a6c72a,lnd_2e2adcc3d662,11806.43,0.1677,24,2025-12-04,accepted
off_d10f157f1c52,app_16e40bd67dd5,brw_003712a6c72a,lnd_f0806e150f18,14006.28,0.1739,36,2025-12-04,declined
off_0ca7a6627104,app_16e40bd67dd5,brw_003712a6c72a,lnd_abf7ad1fc508,14724.66,0.3401,36,2025-12-03,declined
off_4afce739bf89,app_4a290213c10a,brw_da52f37e5049,lnd_2e2adcc3d662,36554.44,0.1899,36,2026-08-02,accepted
off_1d0a3f38a396,app_4a290213c10a,brw_da52f37e5049,lnd_f0806e150f18,37609.31,0.2069,48,2026-07-31,declined
off_d5f2b3caf7e4,app_4a290213c10a,brw_da52f37e5049,lnd_abf7ad1fc508,35832.84,0.3047,48,2026-07-31,declined
off_69de9694cd97,app_4a290213c10a,brw_da52f37e5049,lnd_40648b57da4a,37505.71,0.2492,60,2026-08-02,declined
off_3812b5a0939b,app_32a91f9966f2,brw_7671dbf3a4f2,lnd_eb741dcfd1a0,13529.27,0.1373,24,2026-05-18,declined
off_6afa5edf4e7a,app_32a91f9966f2,brw_7671dbf3a4f2,lnd_54a37531f7e5,12496.28,0.0926,12,2026-05-15,declined
off_55d9b55a2a25,app_32a91f9966f2,brw_7671dbf3a4f2,lnd_5201a46cec3a,12796.06,0.1499,60,2026-05-18,declined
off_49b5e989e0b3,app_32a91f9966f2,brw_7671dbf3a4f2,lnd_68d1bb39a009,12941.96,0.1783,48,2026-05-17,declined
off_351f757708bc,app_32a91f9966f2,brw_7671dbf3a4f2,lnd_2e2adcc3d662,11890.38,0.1455,60,2026-05-15,declined
off_7021aadd9587,app_32a91f9966f2,brw_7671dbf3a4f2,lnd_f0806e150f18,11729.17,0.1538,48,2026-05-17,declined
off_80034496ded8,app_32a91f9966f2,brw_7671dbf3a4f2,lnd_40648b57da4a,11374.84,0.203,48,2026-05-16,declined
off_32482dea5222,app_c5d7fa47f2cc,brw_f0e3cdf91f6c,lnd_abf7ad1fc508,23318.81,0.3025,48,2026-03-12,declined
off_5538b6e87924,app_c5d7fa47f2cc,brw_f0e3cdf91f6c,lnd_40648b57da4a,22702.06,0.2306,36,2026-03-11,accepted
off_7338de5daad6,app_a6ecc6cb6f4d,brw_480de4e81ec9,lnd_ebd3fcc47db6,13003.1,0.0878,36,2026-07-28,declined
off_f4a4904d59b6,app_a6ecc6cb6f4d,brw_480de4e81ec9,lnd_035d3bde8267,13300.02,0.0797,48,2026-07-29,accepted
off_4e81137b670e,app_a6ecc6cb6f4d,brw_480de4e81ec9,lnd_eb741dcfd1a0,13035.45,0.1351,12,2026-07-29,declined
off_f1119c423ad6,app_a6ecc6cb6f4d,brw_480de4e81ec9,lnd_54a37531f7e5,13674.14,0.1355,24,2026-07-28,declined
off_22ce995b8d9d,app_a6ecc6cb6f4d,brw_480de4e81ec9,lnd_5201a46cec3a,15314.46,0.1115,48,2026-07-28,declined
off_a9e79f39e8d5,app_a6ecc6cb6f4d,brw_480de4e81ec9,lnd_2e2adcc3d662,13107.8,0.1463,36,2026-07-30,declined
off_481cb9c7a632,app_a6ecc6cb6f4d,brw_480de4e81ec9,lnd_f0806e150f18,14211.02,0.1556,24,2026-07-30,declined
off_1ae2ed3e9f6e,app_cc687c88a860,brw_480de4e81ec9,lnd_ebd3fcc47db6,23386.71,0.0869,36,2026-08-10,accepted
off_ae594d5a3d5e,app_cc687c88a860,brw_480de4e81ec9,lnd_035d3bde8267,25255.41,0.1079,24,2026-08-11,declined
off_7980a3750f31,app_cc687c88a860,brw_480de4e81ec9,lnd_eb741dcfd1a0,24074.76,0.1299,12,2026-08-13,declined
off_2a895503e9ed,app_cc687c88a860,brw_480de4e81ec9,lnd_5201a46cec3a,22821.53,0.0978,36,2026-08-13,declined
off_5f7492b3a0bc,app_cc687c88a860,brw_480de4e81ec9,lnd_68d1bb39a009,19517.74,0.1932,36,2026-08-13,declined
off_18ab0e5209ee,app_cc687c88a860,brw_480de4e81ec9,lnd_2e2adcc3d662,21891.33,0.1537,12,2026-08-11,declined
off_9c28816ef22c,app_cc687c88a860,brw_480de4e81ec9,lnd_f0806e150f18,21090.85,0.1537,36,2026-08-12,declined
off_a967094eead5,app_97f275380e45,brw_480de4e81ec9,lnd_ebd3fcc47db6,11542.79,0.0635,36,2026-09-03,declined
off_239e79eba13a,app_97f275380e45,brw_480de4e81ec9,lnd_035d3bde8267,11527.72,0.0907,48,2026-09-01,declined
off_9ad9533874db,app_97f275380e45,brw_480de4e81ec9,lnd_54a37531f7e5,12072.87,0.0823,36,2026-09-02,accepted
off_46b36f09759a,app_97f275380e45,brw_480de4e81ec9,lnd_5201a46cec3a,11584.21,0.0967,12,2026-09-02,declined
off_4b8489c5ed3f,app_97f275380e45,brw_480de4e81ec9,lnd_f0806e150f18,13290.12,0.1612,36,2026-09-03,declined
off_79c39c13ed62,app_a37c9057e228,brw_fcd604c10197,lnd_68d1bb39a009,22404.75,0.2137,36,2026-05-20,declined
off_19a80b0ddd02,app_a37c9057e228,brw_fcd604c10197,lnd_2e2adcc3d662,17814.68,0.1731,36,2026-05-21,declined
off_881416cbcd7c,app_a37c9057e228,brw_fcd604c10197,lnd_40648b57da4a,19544.98,0.2026,48,2026-05-22,declined
off_07783f2e0dc7,app_aa6ba72409aa,brw_2d08a4e353d6,lnd_5201a46cec3a,14333.49,0.1602,24,2025-11-06,declined
off_85dcc4e12cc2,app_aa6ba72409aa,brw_2d08a4e353d6,lnd_68d1bb39a009,12840.36,0.2098,48,2025-11-07,declined
off_ae365ba915c8,app_aa6ba72409aa,brw_2d08a4e353d6,lnd_2e2adcc3d662,13710.26,0.1832,48,2025-11-06,declined
off_89b78a0ac9d1,app_aa6ba72409aa,brw_2d08a4e353d6,lnd_f0806e150f18,12637.65,0.154,12,2025-11-06,accepted
off_ede0d08c0960,app_aa6ba72409aa,brw_2d08a4e353d6,lnd_abf7ad1fc508,12689.94,0.3552,36,2025-11-09,declined
off_aba66affaaf2,app_aa6ba72409aa,brw_2d08a4e353d6,lnd_40648b57da4a,14611.49,0.3392,48,2025-11-06,declined
off_e012225d9618,app_6509c54fa9b2,brw_a5dbe04376c0,lnd_ebd3fcc47db6,4797.24,0.0608,36,2026-02-14,declined
off_9507c11e30a0,app_6509c54fa9b2,brw_a5dbe04376c0,lnd_eb741dcfd1a0,4564.14,0.1326,48,2026-02-17,declined
off_443d090fb497,app_6509c54fa9b2,brw_a5dbe04376c0,lnd_54a37531f7e5,4342.43,0.1068,36,2026-02-14,declined
off_95039496f3b2,app_6509c54fa9b2,brw_a5dbe04376c0,lnd_5201a46cec3a,4488.95,0.1329,36,2026-02-16,declined
off_d3a9623c7e31,app_6509c54fa9b2,brw_a5dbe04376c0,lnd_68d1bb39a009,3857.56,0.1662,36,2026-02-17,accepted
off_be9189937ec9,app_6509c54fa9b2,brw_a5dbe04376c0,lnd_2e2adcc3d662,3827.46,0.2005,60,2026-02-16,declined
off_68f028869805,app_6509c54fa9b2,brw_a5dbe04376c0,lnd_f0806e150f18,4070.64,0.1589,36,2026-02-17,declined
off_224145cd483b,app_6509c54fa9b2,brw_a5dbe04376c0,lnd_40648b57da4a,4396.64,0.2711,36,2026-02-16,declined
off_6030fb55e947,app_66566479ea2f,brw_b9274b1a08bf,lnd_68d1bb39a009,15444.3,0.1816,60,2026-08-30,declined
off_939c94682c1d,app_66566479ea2f,brw_b9274b1a08bf,lnd_abf7ad1fc508,15557.25,0.3577,36,2026-09-01,declined
off_0b29ef4d1ab5,app_66566479ea2f,brw_b9274b1a08bf,lnd_40648b57da4a,13170.68,0.2871,60,2026-08-29,accepted
off_013bcfd2ea77,app_61926025db0b,brw_c299d404faeb,lnd_68d1bb39a009,30237.12,0.2037,24,2026-08-27,declined
off_f2c9979e6ef7,app_61926025db0b,brw_c299d404faeb,lnd_2e2adcc3d662,31574.56,0.2289,24,2026-08-27,declined
off_6d241f59ff9d,app_61926025db0b,brw_c299d404faeb,lnd_f0806e150f18,32764.75,0.2006,24,2026-08-25,declined
off_54a6f40f8e61,app_61926025db0b,brw_c299d404faeb,lnd_abf7ad1fc508,30010.39,0.3473,48,2026-08-24,declined
off_14ccb5111996,app_61926025db0b,brw_c299d404faeb,lnd_40648b57da4a,28448.27,0.2325,36,2026-08-27,declined
off_9456ae2d8a1a,app_adab135b5ce8,brw_04eb4b6050bb,lnd_68d1bb39a009,7050.45,0.1707,24,2025-06-25,declined
off_5a8cf2b92392,app_adab135b5ce8,brw_04eb4b6050bb,lnd_f0806e150f18,8411.76,0.147,36,2025-06-25,accepted
off_bbe57a8676ed,app_adab135b5ce8,brw_04eb4b6050bb,lnd_abf7ad1fc508,8242.22,0.3478,36,2025-06-28,declined
off_4da46a78130b,app_adab135b5ce8,brw_04eb4b6050bb,lnd_40648b57da4a,9014.28,0.279,36,2025-06-28,declined
off_58a158f31725,app_1f2ee8ff6288,brw_1562bb991edf,lnd_68d1bb39a009,1859.64,0.2186,12,2025-12-21,declined
off_0d75807589b5,app_1f2ee8ff6288,brw_1562bb991edf,lnd_2e2adcc3d662,1846.23,0.177,12,2025-12-22,declined
off_ab92fb5474d8,app_1f2ee8ff6288,brw_1562bb991edf,lnd_f0806e150f18,2234.75,0.16,36,2025-12-19,accepted
off_d9c68812100e,app_1f2ee8ff6288,brw_1562bb991edf,lnd_abf7ad1fc508,2162.22,0.2945,48,2025-12-22,declined
off_bdb58377cec6,app_1f2ee8ff6288,brw_1562bb991edf,lnd_40648b57da4a,2106.51,0.2776,60,2025-12-19,declined
off_2a39913aa96b,app_a824c1b39ad4,brw_c69ed31ff87b,lnd_54a37531f7e5,8315.55,0.1026,48,2026-06-22,accepted
off_2f44359a4299,app_a824c1b39ad4,brw_c69ed31ff87b,lnd_5201a46cec3a,9577.5,0.0981,24,2026-06-20,declined
off_9654db1cd866,app_a824c1b39ad4,brw_c69ed31ff87b,lnd_68d1bb39a009,8266.58,0.17,48,2026-06-22,declined
off_03509da799b1,app_a824c1b39ad4,brw_c69ed31ff87b,lnd_f0806e150f18,8033.36,0.2081,36,2026-06-20,declined
off_72e3adecc27d,app_a824c1b39ad4,brw_c69ed31ff87b,lnd_abf7ad1fc508,8599.16,0.3172,12,2026-06-22,declined
off_3bccc5c9d9c1,app_a824c1b39ad4,brw_c69ed31ff87b,lnd_40648b57da4a,9245.67,0.216,36,2026-06-21,declined
off_0f37fa7ae2d1,app_32dd0339346d,brw_6a406105f5d0,lnd_eb741dcfd1a0,31009.88,0.1038,60,2026-02-18,declined
off_c7dcae7a5bb1,app_32dd0339346d,brw_6a406105f5d0,lnd_54a37531f7e5,28122.97,0.1138,48,2026-02-15,declined
off_5a6eaad55fbf,app_32dd0339346d,brw_6a406105f5d0,lnd_5201a46cec3a,31430.26,0.1285,60,2026-02-17,declined
off_57831b7968a1,app_32dd0339346d,brw_6a406105f5d0,lnd_68d1bb39a009,27736.97,0.1336,24,2026-02-18,declined
off_478824ba99ae,app_32dd0339346d,brw_6a406105f5d0,lnd_2e2adcc3d662,26861.52,0.1454,48,2026-02-18,accepted
off_94f50b4f592a,app_32dd0339346d,brw_6a406105f5d0,lnd_f0806e150f18,31666.18,0.1208,60,2026-02-17,declined
off_ffd469ca54ef,app_32dd0339346d,brw_6a406105f5d0,lnd_abf7ad1fc508,33966.66,0.3314,24,2026-02-16,declined
off_67b76b1e6045,app_32dd0339346d,brw_6a406105f5d0,lnd_40648b57da4a,28559.02,0.2266,36,2026-02-18,declined
off_c4ab69951f3a,app_38605e215c05,brw_a85be1be13ca,lnd_2e2adcc3d662,5031.83,0.1622,48,2025-08-22,declined
off_1111bceeccf1,app_38605e215c05,brw_a85be1be13ca,lnd_abf7ad1fc508,5381.64,0.2765,48,2025-08-23,declined
off_11cb3a733a19,app_38605e215c05,brw_a85be1be13ca,lnd_40648b57da4a,5318.38,0.2034,48,2025-08-24,declined
off_1bef8fd02c5a,app_82e4f86cd35c,brw_10610b6a3608,lnd_abf7ad1fc508,7414.27,0.325,24,2026-08-13,declined
off_2d28923930c3,app_82e4f86cd35c,brw_10610b6a3608,lnd_40648b57da4a,7127.21,0.211,36,2026-08-12,accepted
off_13a692de53fa,app_847b6d5133fc,brw_22e24410421e,lnd_68d1bb39a009,14712.95,0.1782,36,2025-12-08,declined
off_c1ecbb9c1523,app_847b6d5133fc,brw_22e24410421e,lnd_2e2adcc3d662,15586.21,0.1747,60,2025-12-09,declined
off_cc700fe3b70c,app_847b6d5133fc,brw_22e24410421e,lnd_f0806e150f18,15409.36,0.1282,36,2025-12-07,accepted
off_b7a9dd76a357,app_847b6d5133fc,brw_22e24410421e,lnd_abf7ad1fc508,14494.98,0.2573,24,2025-12-06,declined
off_7fb5301aece5,app_847b6d5133fc,brw_22e24410421e,lnd_40648b57da4a,14753.08,0.3439,60,2025-12-07,declined
off_fd11a3adf44a,app_90d0624afc05,brw_22e24410421e,lnd_68d1bb39a009,13203.34,0.1903,24,2026-02-24,accepted
off_795a74451394,app_90d0624afc05,brw_22e24410421e,lnd_2e2adcc3d662,13914.25,0.2019,24,2026-02-23,declined
off_5b6b6bc907f3,app_90d0624afc05,brw_22e24410421e,lnd_f0806e150f18,11836.0,0.1616,36,2026-02-24,declined
off_322035949930,app_90d0624afc05,brw_22e24410421e,lnd_abf7ad1fc508,13345.31,0.2486,48,2026-02-24,declined
off_7cfa08ba650e,app_bddfd0f6dde5,brw_2b649ba195e2,lnd_eb741dcfd1a0,4007.55,0.126,24,2026-04-23,accepted
off_b8f9efb4dfb6,app_bddfd0f6dde5,brw_2b649ba195e2,lnd_2e2adcc3d662,4804.73,0.1629,36,2026-04-22,declined
off_0e3f02a7af03,app_bddfd0f6dde5,brw_2b649ba195e2,lnd_abf7ad1fc508,4444.41,0.2784,24,2026-04-23,declined
